epoch,subset,metric,score
0,train,auroc,0.49037699896318737
0,valid,auroc,0.4462134952346159
1,train,auroc,0.5012184605101457
1,valid,auroc,0.4428875234429335
2,train,auroc,0.497451447712075
2,valid,auroc,0.44577783168745333
3,train,auroc,0.4984570453169261
3,valid,auroc,0.4444834013623996
4,train,auroc,0.519213276190126
4,valid,auroc,0.4442912285209617
5,train,auroc,0.5373985160065575
5,valid,auroc,0.45296843341273846
6,train,auroc,0.557204072822999
6,valid,auroc,0.4529707660429333
7,train,auroc,0.5735062884488946
7,valid,auroc,0.4499333226630454
8,train,auroc,0.5736991557750769
8,valid,auroc,0.4528964807428817
9,train,auroc,0.5868142946916303
9,valid,auroc,0.4537888015089605
10,train,auroc,0.5766947153420356
10,valid,auroc,0.4520310749405897
11,train,auroc,0.5995583741678207
11,valid,auroc,0.4590112016490619
12,train,auroc,0.6057195039450441
12,valid,auroc,0.45562619637014035
13,train,auroc,0.6220102269350352
13,valid,auroc,0.45752998147532753
14,train,auroc,0.6271650679418916
14,valid,auroc,0.4525726040119804
15,train,auroc,0.6246310944242681
15,valid,auroc,0.4527446803471241
16,train,auroc,0.6338469668249553
16,valid,auroc,0.450758894318933
17,train,auroc,0.6468887296815019
17,valid,auroc,0.4457381769741408
18,train,auroc,0.6512699153717654
18,valid,auroc,0.4475840051906405
19,train,auroc,0.6561745544618496
19,valid,auroc,0.44164943510874
20,train,auroc,0.6621773751886881
20,valid,auroc,0.44408505989835473
21,train,auroc,0.6675308378764875
21,valid,auroc,0.43958200702372896
22,train,auroc,0.6717980294774699
22,valid,auroc,0.43872754664004354
23,train,auroc,0.6716983248333905
23,valid,auroc,0.4454245279294785
24,train,auroc,0.679687008750091
24,valid,auroc,0.4408165066960841
25,train,auroc,0.6960608484117787
25,valid,auroc,0.440324860024245
26,train,auroc,0.6848825481543053
26,valid,auroc,0.43716055744837534
27,train,auroc,0.7007867649583327
27,valid,auroc,0.43152079593648646
28,train,auroc,0.7095684246788396
28,valid,auroc,0.43920196773505915
29,train,auroc,0.7135349271331521
29,valid,auroc,0.4383693981885871
30,train,auroc,0.7238231347950208
30,valid,auroc,0.4330047076065994
31,train,auroc,0.7333681787910814
31,valid,auroc,0.44368420637102307
32,train,auroc,0.729751598971237
32,valid,auroc,0.4369289093267168
33,train,auroc,0.733229913540659
33,valid,auroc,0.4338740609369135
34,train,auroc,0.7557631470289721
34,valid,auroc,0.43125936192157044
35,train,auroc,0.7588796766348379
35,valid,auroc,0.43840402877532614
36,train,auroc,0.7651807593922322
36,valid,auroc,0.43401617194570785
37,train,auroc,0.7590834257994921
37,valid,auroc,0.4189443305243681
38,train,auroc,0.7696277022482103
38,valid,auroc,0.4368643134136284
39,train,auroc,0.7767389595792261
39,valid,auroc,0.42585501662627034
40,train,auroc,0.7921160581988368
40,valid,auroc,0.42948871617058204
41,train,auroc,0.7839458227820756
41,valid,auroc,0.42881494491045213
42,train,auroc,0.7946640800574124
42,valid,auroc,0.42097461595935337
43,train,auroc,0.8093300658028147
43,valid,auroc,0.41391733302135897
44,train,auroc,0.812209718520111
44,valid,auroc,0.4241364064719363
45,train,auroc,0.8155159650232958
45,valid,auroc,0.4236935656010972
46,train,auroc,0.8145572220109792
46,valid,auroc,0.43890446766866886
47,train,auroc,0.8243661947924311
47,valid,auroc,0.42509673237984985
48,train,auroc,0.8325543362181403
48,valid,auroc,0.4241688838615724
49,train,auroc,0.8277021131919515
49,valid,auroc,0.43763300477937983
50,train,auroc,0.8451361686078666
50,valid,auroc,0.4382687362240244
51,train,auroc,0.8456623063016678
51,valid,auroc,0.42904174833862896
52,train,auroc,0.8505864426887484
52,valid,auroc,0.43537609534930954
53,train,auroc,0.857162609321489
53,valid,auroc,0.4363358829579474
54,train,auroc,0.8520310268379249
54,valid,auroc,0.43541485289716253
55,train,auroc,0.8641950737836869
55,valid,auroc,0.4397772302277293
56,train,auroc,0.8681981115686449
56,valid,auroc,0.44044651566056137
57,train,auroc,0.8705591972655821
57,valid,auroc,0.4333293020698684
58,train,auroc,0.8738136385023041
58,valid,auroc,0.42609222717377804
59,train,auroc,0.8656524525317169
59,valid,auroc,0.4589485794999846
60,train,auroc,0.8736271202546986
60,valid,auroc,0.45890156802990356
61,train,auroc,0.8849941247716422
61,valid,auroc,0.44343658870418445
62,train,auroc,0.8841143996587764
62,valid,auroc,0.43802739871540264
63,train,auroc,0.8865961017750543
63,valid,auroc,0.44108655349941184
64,train,auroc,0.8895999392545878
64,valid,auroc,0.4440333831678841
65,train,auroc,0.8949294201063457
65,valid,auroc,0.449560819564236
66,train,auroc,0.9036952312408356
66,valid,auroc,0.4475811342611699
67,train,auroc,0.903907644084864
