epoch,subset,metric,score
0,train,auroc,0.49302350387097693
0,valid,auroc,0.451603844748747
1,train,auroc,0.5028793794658133
1,valid,auroc,0.4494352163998975
2,train,auroc,0.5087132504080448
2,valid,auroc,0.45454708575538105
3,train,auroc,0.4983287296352099
3,valid,auroc,0.4526194360489694
4,train,auroc,0.5258808534807545
4,valid,auroc,0.4502164680820827
5,train,auroc,0.5449465738700344
5,valid,auroc,0.4538315065848356
6,train,auroc,0.5390265804897927
6,valid,auroc,0.4571463535248196
7,train,auroc,0.5641718731254144
7,valid,auroc,0.4601841557708912
8,train,auroc,0.5777899233597099
8,valid,auroc,0.45979335049670667
9,train,auroc,0.5952625876028181
9,valid,auroc,0.45678102774968654
10,train,auroc,0.5743610030142532
10,valid,auroc,0.4532383007829743
11,train,auroc,0.5892829450311886
11,valid,auroc,0.4585931225449067
12,train,auroc,0.5991086986684231
12,valid,auroc,0.46145041510051477
13,train,auroc,0.6155161643361422
13,valid,auroc,0.46544316026174265
14,train,auroc,0.6288976430805845
14,valid,auroc,0.45869270791091793
15,train,auroc,0.6240053324544709
15,valid,auroc,0.46068997765699143
16,train,auroc,0.6319595545370741
16,valid,auroc,0.4557654364494641
17,train,auroc,0.6418283693933136
17,valid,auroc,0.45476994165553586
18,train,auroc,0.6458071681643635
18,valid,auroc,0.45250962299671926
19,train,auroc,0.6583734573667892
19,valid,auroc,0.4515353013076366
20,train,auroc,0.6601206916438669
20,valid,auroc,0.4481301995224209
21,train,auroc,0.6572454913183825
21,valid,auroc,0.4447617020879553
22,train,auroc,0.6698537808811145
22,valid,auroc,0.44433465132920447
23,train,auroc,0.6821903620279965
23,valid,auroc,0.4422410260127742
24,train,auroc,0.6795286032580063
24,valid,auroc,0.43806956549200193
25,train,auroc,0.6903049827311492
25,valid,auroc,0.4402347846121052
26,train,auroc,0.6959127782551999
26,valid,auroc,0.44172013174695346
27,train,auroc,0.6901458699999318
27,valid,auroc,0.43717114400079815
28,train,auroc,0.7061660258008552
28,valid,auroc,0.43888760095802914
29,train,auroc,0.7127923260439268
29,valid,auroc,0.432309583808532
30,train,auroc,0.7198608275546539
30,valid,auroc,0.4362705693124913
31,train,auroc,0.7254462646779445
31,valid,auroc,0.4432951954277577
32,train,auroc,0.7319090640924534
32,valid,auroc,0.43447444406245134
33,train,auroc,0.7301800090758069
33,valid,auroc,0.4303973653480248
34,train,auroc,0.7401590889422647
34,valid,auroc,0.4311179686451438
35,train,auroc,0.7614194045072221
35,valid,auroc,0.4322329658782855
36,train,auroc,0.7566331476037644
36,valid,auroc,0.42712199368826154
37,train,auroc,0.7628984987113461
37,valid,auroc,0.42801790311617866
38,train,auroc,0.7671220665167406
38,valid,auroc,0.42575722559117823
39,train,auroc,0.7867797299863863
39,valid,auroc,0.427955998699469
40,train,auroc,0.7919516251005083
40,valid,auroc,0.4355056460416701
41,train,auroc,0.7845608636495673
41,valid,auroc,0.4340726933696601
42,train,auroc,0.7983550003542625
42,valid,auroc,0.4297128281023802
43,train,auroc,0.8107674650453488
43,valid,auroc,0.42580046896632906
44,train,auroc,0.8090575054852824
44,valid,auroc,0.42879825763290436
45,train,auroc,0.8171396092619522
45,valid,auroc,0.4350477327911104
46,train,auroc,0.8163440295322487
46,valid,auroc,0.4438413897595382
47,train,auroc,0.8302293840114321
47,valid,auroc,0.42575058656677756
48,train,auroc,0.8230644568744221
48,valid,auroc,0.4215247578191559
49,train,auroc,0.8330578422596984
49,valid,auroc,0.4352985802536035
50,train,auroc,0.8382696320903456
50,valid,auroc,0.4240718105588479
51,train,auroc,0.8456069166186923
51,valid,auroc,0.4256237273707957
52,train,auroc,0.8521247681702271
52,valid,auroc,0.42323690838218103
53,train,auroc,0.8588061526975579
53,valid,auroc,0.43559410655598274
54,train,auroc,0.857890663787646
54,valid,auroc,0.4402846670116567
55,train,auroc,0.8632082662366994
55,valid,auroc,0.4433377210705408
56,train,auroc,0.8732156195948446
56,valid,auroc,0.4334906124194973
57,train,auroc,0.8775246186727332
57,valid,auroc,0.4391312710968458
58,train,auroc,0.8761464828547875
58,valid,auroc,0.4372789832890373
59,train,auroc,0.8769696770578954
59,valid,auroc,0.45122236999534193
60,train,auroc,0.8795117034574605
60,valid,auroc,0.4421213441404689
61,train,auroc,0.8930550917424174
61,valid,auroc,0.4393458730747727
62,train,auroc,0.8902021533759932
62,valid,auroc,0.45412721232030673
63,train,auroc,0.9043357809379509
63,valid,auroc,0.4574962480540481
64,train,auroc,0.8991037865711748
64,valid,auroc,0.4533778997284818
65,train,auroc,0.9063834150365984
65,valid,auroc,0.46300035814845153
66,train,auroc,0.9085921389213111
66,valid,auroc,0.4671027369288376
67,train,auroc,0.9109333254808358
67,valid,auroc,0.45464972148395477
68,train,auroc,0.9128317964169723
68,valid,auroc,0.4563654607088182
69,train,auroc,0.9136658724585522
69,valid,auroc,0.45666134587738116
70,train,auroc,0.9224597159804798
70,valid,auroc,0.45792581087608564
71,train,auroc,0.9241981097683998
71,valid,auroc,0.4590840514843782
72,train,auroc,0.9210765008996724
72,valid,auroc,0.46734766309929754
73,train,auroc,0.9269330356413803
73,valid,auroc,0.4795849999677021
74,train,auroc,0.9300886884301722
74,valid,auroc,0.48035745942838365
75,train,auroc,0.9306984732250195
75,valid,auroc,0.4695609702880331
76,train,auroc,0.937769160747611
76,valid,auroc,0.4663370959256487
77,train,auroc,0.9347735851070355
77,valid,auroc,0.4679649129354752
78,train,auroc,0.9410570351069649
78,valid,auroc,0.4716359345629046
