epoch,subset,metric,score
0,train,auroc,0.48064887647348453
0,valid,auroc,0.4923461020313979
1,train,auroc,0.49240311048914076
1,valid,auroc,0.49026396043285003
2,train,auroc,0.4993466074831815
2,valid,auroc,0.48648043425679177
3,train,auroc,0.4832095161211302
3,valid,auroc,0.4829725173099104
4,train,auroc,0.506271250124892
4,valid,auroc,0.48919561580360543
5,train,auroc,0.49106155822269004
5,valid,auroc,0.4898754877888604
6,train,auroc,0.5049410458317962
6,valid,auroc,0.4872103680746901
7,train,auroc,0.49164954719336007
7,valid,auroc,0.48697477242500953
8,train,auroc,0.4856585887956091
8,valid,auroc,0.4882300863360265
9,train,auroc,0.5103574367287799
9,valid,auroc,0.48837596543975104
10,train,auroc,0.5086970964233117
10,valid,auroc,0.4858979944404451
11,train,auroc,0.537658763933736
11,valid,auroc,0.4777334298922612
12,train,auroc,0.5412956768786426
12,valid,auroc,0.4771556553363043
13,train,auroc,0.5356038484867461
13,valid,auroc,0.5163811646930223
14,train,auroc,0.5454972238292266
14,valid,auroc,0.49366116716202163
15,train,auroc,0.564284420589197
15,valid,auroc,0.49678527672530304
16,train,auroc,0.5632152839777289
16,valid,auroc,0.4870303966835023
17,train,auroc,0.5757654513426549
17,valid,auroc,0.4983831284087802
18,train,auroc,0.5673808903214839
18,valid,auroc,0.49187885826005884
19,train,auroc,0.5680412105670785
19,valid,auroc,0.47799109581224697
20,train,auroc,0.5774581478384393
20,valid,auroc,0.46599940284667013
21,train,auroc,0.5792276440745769
21,valid,auroc,0.49417326920633875
22,train,auroc,0.5887444949470336
22,valid,auroc,0.4959182560251838
23,train,auroc,0.5787639523814607
23,valid,auroc,0.4382606617348883
24,train,auroc,0.5792856376834499
24,valid,auroc,0.46669273231381847
25,train,auroc,0.5857229604155686
25,valid,auroc,0.45755241061181656
26,train,auroc,0.5774146204845514
26,valid,auroc,0.4726116917167225
27,train,auroc,0.5905045238229645
27,valid,auroc,0.46430178636408986
28,train,auroc,0.6101447795657784
28,valid,auroc,0.46433480205300165
29,train,auroc,0.617949902780337
29,valid,auroc,0.4628123122681276
30,train,auroc,0.6254748789303046
30,valid,auroc,0.459290578973169
31,train,auroc,0.6312885614100239
31,valid,auroc,0.46101457212026037
32,train,auroc,0.6288044161040152
32,valid,auroc,0.4588597601194881
33,train,auroc,0.6361493356002705
33,valid,auroc,0.44728201929695244
34,train,auroc,0.6188967673899494
34,valid,auroc,0.47763886865282357
35,train,auroc,0.6217002311643252
35,valid,auroc,0.47122072638822
36,train,auroc,0.6156002614984546
36,valid,auroc,0.4768647942943148
37,train,auroc,0.6085900429216999
37,valid,auroc,0.4745075817658656
38,train,auroc,0.5892739920267145
38,valid,auroc,0.47882599798891395
39,train,auroc,0.5979054598732447
39,valid,auroc,0.47647147695684344
40,train,auroc,0.6064392001305434
40,valid,auroc,0.47310297952237784
41,train,auroc,0.6104144144850805
41,valid,auroc,0.48268470663048335
42,train,auroc,0.6141462742835379
42,valid,auroc,0.46482088629899154
43,train,auroc,0.6217298387661944
43,valid,auroc,0.47564823793115085
44,train,auroc,0.6202864601382665
44,valid,auroc,0.4888267013666342
45,train,auroc,0.5421107539053424
45,valid,auroc,0.47812100537079133
46,train,auroc,0.5581503587824119
46,valid,auroc,0.48028191809668863
47,train,auroc,0.5513579055640303
47,valid,auroc,0.4834788774952863
48,train,auroc,0.5651694017747073
48,valid,auroc,0.46943985295099255
49,train,auroc,0.5782886073162731
49,valid,auroc,0.4721202244779753
50,train,auroc,0.5890388510887432
50,valid,auroc,0.4543346369745571
51,train,auroc,0.6100140689151814
51,valid,auroc,0.4632974993486579
52,train,auroc,0.6165450847587524
52,valid,auroc,0.4563518237938329
53,train,auroc,0.6154746622579522
53,valid,auroc,0.4648574906497416
54,train,auroc,0.611599088253028
54,valid,auroc,0.4696810110265224
55,train,auroc,0.6326056817791668
55,valid,auroc,0.4596899970357653
56,train,auroc,0.6110808748522353
56,valid,auroc,0.46337824424001833
57,train,auroc,0.6189960058991459
57,valid,auroc,0.46545302908179786
58,train,auroc,0.6102027731746512
58,valid,auroc,0.4630165071267235
59,train,auroc,0.6204638807188482
59,valid,auroc,0.4602548524091045
60,train,auroc,0.5740245339969208
60,valid,auroc,0.4625036873500388
61,train,auroc,0.6001704414162322
61,valid,auroc,0.4600415064628211
62,train,auroc,0.6095164297437003
62,valid,auroc,0.46460736091961613
63,train,auroc,0.5736320966464135
63,valid,auroc,0.4747892917201676
64,train,auroc,0.5819818100666876
64,valid,auroc,0.4641415526130124
65,train,auroc,0.5878622623499705
65,valid,auroc,0.47133843449651436
66,train,auroc,0.5874307821846205
66,valid,auroc,0.45831823104809744
67,train,auroc,0.5869840642306865
67,valid,auroc,0.49319840921798025
68,train,auroc,0.5691515760052537
68,valid,auroc,0.4817832347767171
69,train,auroc,0.5326088836436035
69,valid,auroc,0.5126591840674899
70,train,auroc,0.5411761856124672
70,valid,auroc,0.5280751781591169
71,train,auroc,0.5590729683044996
71,valid,auroc,0.5244761092015443
72,train,auroc,0.543392898084655
72,valid,auroc,0.5249900055767804
73,train,auroc,0.5473799908418961
73,valid,auroc,0.5301944624076906
74,train,auroc,0.546245386389813
74,valid,auroc,0.5234736165170315
75,train,auroc,0.5651232062004554
75,valid,auroc,0.5206940184902212
76,train,auroc,0.5364109529995876
76,valid,auroc,0.5237793705056496
77,train,auroc,0.5606079826209485
77,valid,auroc,0.518520724880982
78,train,auroc,0.5378274243932435
78,valid,auroc,0.511854426650264
79,train,auroc,0.4801461098182923
79,valid,auroc,0.5004627579440413
80,train,auroc,0.5009702677954546
80,valid,auroc,0.4802336505949642
81,train,auroc,0.4941352677138007
81,valid,auroc,0.4975509177284919
82,train,auroc,0.5061848062145488
82,valid,auroc,0.5195653843420942
